'experiment_name','model_name','vocab_size','max_seq_length','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
bi_gru_10seqlength_9,bi_gru,10000,10,50,glove,glove.6B.50d,1.0584189,0.7110475,1.0380923,0.72038054,0.98780876,0.6967285,0.6979651875459671,0.6979651875459671,0.6979651875459671,0.3823073741954547,0.27420469777205436,0.3823073741954547,0.6673596393257907,0.6979651875459671,0.6605573117286395
bi_gru_10seqlength_10,bi_gru,10000,10,50,glove,glove.6B.50d,1.0528044,0.70879745,1.0149895,0.71921986,0.982359,0.693278,0.6947781318950723,0.6947781318950723,0.6947781318950723,0.39712896787424534,0.2740479315573153,0.39712896787424534,0.6687372059747563,0.6947781318950723,0.6468943554906157
cnn_20seqlength_1,cnn,10000,20,50,glove,glove.6B.50d,0.7587635,0.76277244,0.9047909,0.738726,0.9467797,0.7109538,0.7116940426575141,0.7116940426575141,0.7116940426575142,0.475196345286232,0.3302118237131747,0.475196345286232,0.6882022018427241,0.7116940426575141,0.6805170326845239
cnn_20seqlength_2,cnn,10000,20,50,glove,glove.6B.50d,0.76407516,0.7612078,0.917777,0.74022126,0.92014503,0.7206543,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.4474582785851922,0.3489570241456158,0.4474582785851922,0.6930401067488889,0.7219906839911743,0.6933753068820666
cnn_20seqlength_3,cnn,10000,20,50,glove,glove.6B.50d,0.75856245,0.7623518,0.9307742,0.73597836,0.947984,0.708903,0.7104682520225546,0.7104682520225546,0.7104682520225546,0.4001185152082062,0.33549282518970464,0.4001185152082062,0.6708580296666499,0.7104682520225546,0.678488530304387
cnn_20seqlength_4,cnn,10000,20,50,glove,glove.6B.50d,0.7597109,0.7620355,0.9188428,0.7371779,0.91715115,0.7189128,0.7205197352292229,0.7205197352292229,0.7205197352292229,0.40902231286281177,0.29006649143303126,0.40902231286281177,0.6886596217831891,0.7205197352292229,0.6887409074499735
cnn_20seqlength_5,cnn,10000,20,50,glove,glove.6B.50d,0.76102436,0.76205957,0.9076115,0.74106455,0.9557033,0.7167806,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.4319424704803206,0.3352111709307427,0.4319424704803206,0.6911353204472771,0.7178229958323118,0.6883331903372785
cnn_20seqlength_6,cnn,10000,20,50,glove,glove.6B.50d,0.76164716,0.7629007,0.9320573,0.74180204,0.9540143,0.7144857,0.7163520470703604,0.7163520470703604,0.7163520470703604,0.48060538970076977,0.344566958850657,0.48060538970076977,0.6883513155456112,0.7163520470703604,0.6806990912731197
cnn_20seqlength_7,cnn,10000,20,50,glove,glove.6B.50d,0.76061726,0.76263905,0.9214648,0.738726,0.9394851,0.7064616,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.47081276542523337,0.33570103455207595,0.47081276542523337,0.6766685651288951,0.7080166707526354,0.6735871339012088
cnn_20seqlength_8,cnn,10000,20,50,glove,glove.6B.50d,0.7577497,0.7629971,0.93448156,0.73636264,0.95172,0.7127767,0.714635940181417,0.714635940181417,0.714635940181417,0.3974545615633981,0.30396486836638414,0.3974545615633981,0.6813964630326775,0.714635940181417,0.684939493398151
cnn_20seqlength_9,cnn,10000,20,50,glove,glove.6B.50d,0.7603026,0.7622033,0.93380225,0.74244773,0.93119276,0.71765953,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.39059924110489364,0.31588567695469505,0.39059924110489364,0.6752295500386791,0.7195391027212552,0.6859762483454378
cnn_20seqlength_10,cnn,10000,20,50,glove,glove.6B.50d,0.755172,0.76394504,0.90399057,0.74423856,0.93153214,0.71137697,0.7126746751654818,0.7126746751654818,0.7126746751654818,0.4207159803841954,0.35374350866730525,0.4207159803841954,0.6813701301306216,0.7126746751654818,0.68595987073197
text_cnn_20seqlength_1,text_cnn,10000,20,50,glove,glove.6B.50d,0.77356917,0.74927694,0.749858,0.75541914,0.84466,0.7266113,0.7271390046580044,0.7271390046580044,0.7271390046580043,0.4376872924930158,0.336978107602883,0.4376872924930158,0.701397121772381,0.7271390046580044,0.7004107449790055
text_cnn_20seqlength_2,text_cnn,10000,20,50,glove,glove.6B.50d,0.7741884,0.7493832,0.7469997,0.7562111,0.8622278,0.7238607,0.7249325815150772,0.7249325815150772,0.7249325815150772,0.3852700703217647,0.3301899589936917,0.3852700703217647,0.6854426499984446,0.7249325815150772,0.6948489020862951
text_cnn_20seqlength_3,text_cnn,10000,20,50,glove,glove.6B.50d,0.7733725,0.74944264,0.7513174,0.75520444,0.84645814,0.7313965,0.7327776415788183,0.7327776415788183,0.7327776415788183,0.4389899159565077,0.3158914167736089,0.4389899159565077,0.7000485041040668,0.7327776415788183,0.7043215025149572
text_cnn_20seqlength_4,text_cnn,10000,20,50,glove,glove.6B.50d,0.77452695,0.74924064,0.74085385,0.7582742,0.8495417,0.7257487,0.7273841627849963,0.7273841627849963,0.7273841627849962,0.43270494882880794,0.32944407333571146,0.43270494882880794,0.6935056617445892,0.7273841627849963,0.6988329718719156
text_cnn_20seqlength_5,text_cnn,10000,20,50,glove,glove.6B.50d,0.7780951,0.748613,0.74493116,0.75755537,0.864981,0.72700197,0.7283647952929639,0.7283647952929639,0.7283647952929639,0.4128114223124174,0.34574971917279057,0.4128114223124174,0.6977858839362242,0.7283647952929639,0.7017015292115547
text_cnn_20seqlength_6,text_cnn,10000,20,50,glove,glove.6B.50d,0.7700053,0.7503083,0.75478214,0.7557132,0.846786,0.72892255,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4413238901895926,0.34535955944896257,0.4413238901895926,0.7018411353766199,0.7305712184358911,0.7029075950361248
text_cnn_20seqlength_7,text_cnn,10000,20,50,glove,glove.6B.50d,0.77447313,0.749353,0.7516394,0.75338405,0.85444,0.72626954,0.7276293209119883,0.7276293209119883,0.7276293209119882,0.44115961329571063,0.3423586104326542,0.44115961329571063,0.6948908313490105,0.7276293209119883,0.6986961733779277
text_cnn_20seqlength_8,text_cnn,10000,20,50,glove,glove.6B.50d,0.77459174,0.74941045,0.7616793,0.75273836,0.8385388,0.7333496,0.7347389065947536,0.7347389065947536,0.7347389065947536,0.45233616791787257,0.34467154303820563,0.45233616791787257,0.7064441042669387,0.7347389065947536,0.7068449654757579
text_cnn_20seqlength_9,text_cnn,10000,20,50,glove,glove.6B.50d,0.7702016,0.75071293,0.7547381,0.753605,0.8713567,0.72919923,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4642224324358914,0.36934292401643587,0.4642224324358914,0.6975730581539682,0.7305712184358911,0.7018520243307065
text_cnn_20seqlength_10,text_cnn,10000,20,50,glove,glove.6B.50d,0.77651453,0.7484926,0.7480961,0.75742,0.8484124,0.72972006,0.730816376562883,0.730816376562883,0.730816376562883,0.456344086097617,0.3462793167511718,0.456344086097617,0.7011430224404025,0.730816376562883,0.7035225365346641
dcnn_20seqlength_1,dcnn,10000,20,50,glove,glove.6B.50d,0.8212781,0.738026,0.77423584,0.74642926,0.85504436,0.73035485,0.7322873253248345,0.7322873253248345,0.7322873253248344,0.41834871342452656,0.34988987062012383,0.41834871342452656,0.7024986620302299,0.7322873253248345,0.7063756280622733
dcnn_20seqlength_2,dcnn,10000,20,50,glove,glove.6B.50d,0.8191845,0.7381558,0.77028817,0.7482294,0.8640372,0.7176921,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.44101551537939665,0.3398393014513454,0.44101551537939665,0.702436737714562,0.7192939445942633,0.6880645860111901
dcnn_20seqlength_3,dcnn,10000,20,50,glove,glove.6B.50d,0.82134116,0.7380296,0.7690808,0.7514672,0.85064244,0.72382814,0.7251777396420691,0.7251777396420691,0.7251777396420691,0.41142455958531177,0.3296111981800969,0.41142455958531177,0.6919246711765367,0.7251777396420691,0.6917012760610812
dcnn_20seqlength_4,dcnn,10000,20,50,glove,glove.6B.50d,0.8169706,0.7390254,0.77133715,0.74904627,0.8648829,0.71866864,0.720274577102231,0.720274577102231,0.720274577102231,0.41454085636385773,0.36211154153089975,0.41454085636385773,0.6924675578214111,0.720274577102231,0.6899096973014416
dcnn_20seqlength_5,dcnn,10000,20,50,glove,glove.6B.50d,0.81874907,0.73821497,0.7631819,0.7482994,0.8430928,0.73115236,0.7325324834518264,0.7325324834518264,0.7325324834518264,0.4309381308285316,0.3419010059226903,0.4309381308285316,0.7039865698854091,0.7325324834518264,0.7055285854995621
dcnn_20seqlength_6,dcnn,10000,20,50,glove,glove.6B.50d,0.8223619,0.7380339,0.768607,0.7498802,0.85007435,0.72184247,0.7234616327531258,0.7234616327531258,0.7234616327531258,0.39491436433921434,0.31451623863042644,0.39491436433921434,0.6936196933794655,0.7234616327531258,0.6963358174785561
dcnn_20seqlength_7,dcnn,10000,20,50,glove,glove.6B.50d,0.81930757,0.73811924,0.7685719,0.7503454,0.84963834,0.72864586,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4469783297038625,0.34146688104136746,0.4469783297038625,0.6962188249105972,0.7305712184358911,0.7031057776399993
dcnn_20seqlength_8,dcnn,10000,20,50,glove,glove.6B.50d,0.8203422,0.737421,0.76994324,0.7469069,0.8494542,0.72526044,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.4178207231995846,0.3279273771926799,0.4178207231995846,0.6910319348164282,0.7268938465310125,0.6958092091582839
dcnn_20seqlength_9,dcnn,10000,20,50,glove,glove.6B.50d,0.82263136,0.73746914,0.7670777,0.7496204,0.8445153,0.72849935,0.7295905859279235,0.7295905859279235,0.7295905859279235,0.3996054775583129,0.33710379937718093,0.3996054775583129,0.6922100180216201,0.7295905859279235,0.7017556823230822
dcnn_20seqlength_10,dcnn,10000,20,50,glove,glove.6B.50d,0.8178243,0.7383966,0.7700468,0.749597,0.8642056,0.71866864,0.720274577102231,0.720274577102231,0.720274577102231,0.4340023042902889,0.3069315903512764,0.4340023042902889,0.6906813969496373,0.720274577102231,0.6864764740769586
rcnn_20seqlength_1,rcnn,10000,20,50,glove,glove.6B.50d,0.9784036,0.7275443,0.9349072,0.73791075,0.9620237,0.7142741,0.7158617308163766,0.7158617308163766,0.7158617308163767,0.3591661022454556,0.2681185116135716,0.3591661022454556,0.6753417646730667,0.7158617308163766,0.6772390258554848
rcnn_20seqlength_2,rcnn,10000,20,50,glove,glove.6B.50d,0.978221,0.7257647,0.943253,0.73504794,0.95752335,0.7196452,0.7212552096101986,0.7212552096101986,0.7212552096101986,0.35750623354483413,0.27982994932545663,0.35750623354483413,0.6804164011352425,0.7212552096101986,0.6809048350409945
rcnn_20seqlength_3,rcnn,10000,20,50,glove,glove.6B.50d,0.9709116,0.7272691,0.9213465,0.74193275,0.9703229,0.71036786,0.711939200784506,0.711939200784506,0.711939200784506,0.35082742113721066,0.2792939108378991,0.35082742113721066,0.6734877451044854,0.711939200784506,0.6716440123291183
rcnn_20seqlength_4,rcnn,10000,20,50,glove,glove.6B.50d,0.9750056,0.72847277,0.9286169,0.74020725,0.9653331,0.7177246,0.7190487864672714,0.7190487864672714,0.7190487864672713,0.3647194335313045,0.2535273550579107,0.3647194335313045,0.6830288901862098,0.7190487864672714,0.6812593419233872
rcnn_20seqlength_5,rcnn,10000,20,50,glove,glove.6B.50d,0.9767659,0.7277624,0.9224737,0.739574,0.9554518,0.7142741,0.7158617308163766,0.7158617308163766,0.7158617308163767,0.3383346462165905,0.2708847784875548,0.3383346462165905,0.6676934160385232,0.7158617308163766,0.679161649185695
rcnn_20seqlength_6,rcnn,10000,20,50,glove,glove.6B.50d,0.9643805,0.72865885,0.9137636,0.74152505,0.9767164,0.7164714,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.361786722878378,0.2746911779402614,0.361786722878378,0.6730790395973186,0.7180681539593038,0.6807769309198017
rcnn_20seqlength_7,rcnn,10000,20,50,glove,glove.6B.50d,0.9715163,0.7297405,0.9244991,0.74041575,0.9558972,0.72089845,0.7222358421181663,0.7222358421181663,0.7222358421181664,0.3535968656151552,0.30808223301621196,0.3535968656151552,0.680503184964668,0.7222358421181663,0.6888439507496489
rcnn_20seqlength_8,rcnn,10000,20,50,glove,glove.6B.50d,0.973341,0.7257064,0.93174165,0.7409494,0.9718238,0.71458334,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.29910376789606896,0.2494237430697788,0.29910376789606896,0.6694325949198608,0.7156165726893846,0.676759813017629
rcnn_20seqlength_9,rcnn,10000,20,50,glove,glove.6B.50d,0.9655462,0.72733825,0.9159614,0.739574,0.9634147,0.7255371,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.3902357786487528,0.27391037763115905,0.3902357786487528,0.6953259320759907,0.7268938465310125,0.6895317551022588
rcnn_20seqlength_10,rcnn,10000,20,50,glove,glove.6B.50d,0.97441405,0.72647154,0.92291105,0.742538,0.9522318,0.71622723,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.3394489926780306,0.2612014035905985,0.3394489926780306,0.6752457464510518,0.7178229958323118,0.6776591534405823
lstm_20seqlength_1,lstm,10000,20,50,glove,glove.6B.50d,0.87683225,0.7421583,0.86888915,0.7515777,0.9338606,0.7242839,0.7259132140230449,0.7259132140230449,0.7259132140230449,0.3541679898879504,0.28101263543075605,0.3541679898879504,0.6834605994458542,0.7259132140230449,0.6905563661524737
lstm_20seqlength_2,lstm,10000,20,50,glove,glove.6B.50d,0.87670386,0.74285257,0.87056196,0.7535552,0.93416053,0.72117513,0.7222358421181663,0.7222358421181663,0.7222358421181664,0.37626565712546317,0.2972775221006539,0.37626565712546317,0.6964942272716435,0.7222358421181663,0.6942006218566097
lstm_20seqlength_3,lstm,10000,20,50,glove,glove.6B.50d,0.8656994,0.74421775,0.8695036,0.75215024,0.9150739,0.7255371,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.3480890263536879,0.2666316927840587,0.3480890263536879,0.679269606506628,0.7268938465310125,0.6907746649300451
lstm_20seqlength_4,lstm,10000,20,50,glove,glove.6B.50d,0.8798262,0.7416168,0.86773294,0.752242,0.92518705,0.7328288,0.7344937484677617,0.7344937484677617,0.7344937484677617,0.37115608087015456,0.29498804206633283,0.37115608087015456,0.7013167534888788,0.7344937484677617,0.7015174068246228
lstm_20seqlength_5,lstm,10000,20,50,glove,glove.6B.50d,0.8673664,0.7435426,0.8642787,0.7540204,0.9513539,0.7293783,0.7313066928168669,0.7313066928168669,0.7313066928168669,0.3947809997346585,0.2897107478795218,0.3947809997346585,0.6936432829381587,0.7313066928168669,0.6992666384698896
lstm_20seqlength_6,lstm,10000,20,50,glove,glove.6B.50d,0.87639976,0.7416702,0.8649442,0.7518966,0.91256106,0.7257487,0.7273841627849963,0.7273841627849963,0.7273841627849962,0.3773672383758168,0.28045039138209105,0.3773672383758168,0.6905374439932495,0.7273841627849963,0.6917765118854164
lstm_20seqlength_7,lstm,10000,20,50,glove,glove.6B.50d,0.8756648,0.7423523,0.86825114,0.7531133,0.90166825,0.7265462,0.7276293209119883,0.7276293209119883,0.7276293209119882,0.35527840731806176,0.2937839682197585,0.35527840731806176,0.6880633640639271,0.7276293209119883,0.6905145972522787
lstm_20seqlength_8,lstm,10000,20,50,glove,glove.6B.50d,0.86772895,0.7437169,0.8712419,0.74975884,0.92861754,0.7237956,0.725422897769061,0.725422897769061,0.725422897769061,0.3561305799274893,0.31304630297097025,0.3561305799274893,0.6870998501784289,0.725422897769061,0.6884110219296093
lstm_20seqlength_9,lstm,10000,20,50,glove,glove.6B.50d,0.8704028,0.7432792,0.8824703,0.75108445,0.93167835,0.7142741,0.7158617308163766,0.7158617308163766,0.7158617308163767,0.3606787890098227,0.26571876997359334,0.3606787890098227,0.6832130811800675,0.7158617308163766,0.6761429059634209
lstm_20seqlength_10,lstm,10000,20,50,glove,glove.6B.50d,0.8688655,0.7444133,0.8791618,0.7523307,0.94585353,0.7242839,0.7259132140230449,0.7259132140230449,0.7259132140230449,0.4164604015584077,0.29550149396390485,0.4164604015584077,0.6918184773242732,0.7259132140230449,0.6930932066275449
bi_lstm_20seqlength_1,bi_lstm,10000,20,50,glove,glove.6B.50d,0.89640784,0.7416042,0.914697,0.74426657,0.9407302,0.7294108,0.731061534689875,0.731061534689875,0.7310615346898749,0.42477169918815827,0.293977339975328,0.42477169918815827,0.6976324755730241,0.731061534689875,0.700274555517438
bi_lstm_20seqlength_2,bi_lstm,10000,20,50,glove,glove.6B.50d,0.8896772,0.74303824,0.9185375,0.7435151,0.9690018,0.70921224,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.37271323950792884,0.28197191179990017,0.37271323950792884,0.6875567762331272,0.7102230938955626,0.6732267816168986
bi_lstm_20seqlength_3,bi_lstm,10000,20,50,glove,glove.6B.50d,0.90667754,0.73984414,0.9321893,0.7438916,0.95683795,0.7184245,0.720029418975239,0.720029418975239,0.720029418975239,0.38162088883805506,0.2798200266622437,0.38162088883805506,0.6802578553826408,0.720029418975239,0.6828409940023732
bi_lstm_20seqlength_4,bi_lstm,10000,20,50,glove,glove.6B.50d,0.91091657,0.7372848,0.92265457,0.74273866,0.92957383,0.7172038,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.364904855598222,0.2758787378175125,0.364904855598222,0.6852774504416874,0.7188036283402794,0.6789406053085221
bi_lstm_20seqlength_5,bi_lstm,10000,20,50,glove,glove.6B.50d,0.89255106,0.74182564,0.89944065,0.746938,0.97851306,0.70398766,0.7058102476097082,0.7058102476097082,0.7058102476097082,0.410567183031017,0.2990697772445346,0.410567183031017,0.6938761243253276,0.7058102476097082,0.6646905410209311
bi_lstm_20seqlength_6,bi_lstm,10000,20,50,glove,glove.6B.50d,0.9016055,0.7395795,0.897941,0.74981487,0.9603288,0.7296875,0.731061534689875,0.731061534689875,0.7310615346898749,0.3654080058707567,0.27574053572324486,0.3654080058707567,0.6871042608456572,0.731061534689875,0.6970985785881508
bi_lstm_20seqlength_7,bi_lstm,10000,20,50,glove,glove.6B.50d,0.8888279,0.7427167,0.90332466,0.7491116,0.9608145,0.72749025,0.7288551115469478,0.7288551115469478,0.7288551115469478,0.38879066709897603,0.287540112380319,0.38879066709897603,0.6901683875601892,0.7288551115469478,0.694187140841578
bi_lstm_20seqlength_8,bi_lstm,10000,20,50,glove,glove.6B.50d,0.87957984,0.743464,0.9007451,0.7502085,0.94404817,0.73020834,0.7313066928168669,0.7313066928168669,0.7313066928168669,0.36071440571208807,0.25218018182169005,0.36071440571208807,0.6892055006614984,0.7313066928168669,0.6988601339408816
bi_lstm_20seqlength_9,bi_lstm,10000,20,50,glove,glove.6B.50d,0.9017542,0.74175406,0.91083425,0.7477564,0.9316064,0.7215983,0.7232164746261338,0.7232164746261338,0.7232164746261338,0.3443376795998563,0.2736305425222459,0.3443376795998563,0.6783006270674365,0.7232164746261338,0.685885815494312
bi_lstm_20seqlength_10,bi_lstm,10000,20,50,glove,glove.6B.50d,0.9012904,0.7407862,0.90758,0.74889064,0.9332878,0.7321289,0.7335131159597941,0.7335131159597941,0.7335131159597941,0.3518646832659587,0.28306036987917294,0.3518646832659587,0.6903680841887103,0.7335131159597941,0.6995161947052331
gru_20seqlength_1,gru,10000,20,50,glove,glove.6B.50d,0.98798037,0.72629833,0.94798434,0.7393484,0.96724695,0.72456056,0.7259132140230449,0.7259132140230449,0.7259132140230449,0.348861421467674,0.27326417774103207,0.348861421467674,0.6799764160984506,0.7259132140230449,0.6913574026358889
gru_20seqlength_2,gru,10000,20,50,glove,glove.6B.50d,0.9968803,0.72290045,0.9563942,0.73986495,0.92911494,0.7208659,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.3514779857826876,0.2694792153007086,0.3514779857826876,0.6780061148502985,0.7224810002451582,0.68589581130887
gru_20seqlength_3,gru,10000,20,50,glove,glove.6B.50d,1.0021166,0.72265697,0.9797579,0.7374953,0.9364181,0.7215983,0.7232164746261338,0.7232164746261338,0.7232164746261338,0.42324524699858845,0.3004088473727842,0.42324524699858845,0.7030177447742393,0.7232164746261338,0.6953575872606351
gru_20seqlength_4,gru,10000,20,50,glove,glove.6B.50d,1.0116498,0.7204066,0.9740933,0.73022157,0.9664328,0.70356447,0.7048296151017406,0.7048296151017406,0.7048296151017406,0.30080260029901906,0.26722885139953617,0.30080260029901906,0.6685535752608437,0.7048296151017406,0.6622771654179964
gru_20seqlength_5,gru,10000,20,50,glove,glove.6B.50d,1.0003493,0.7234697,0.96685636,0.7365665,0.9603265,0.72184247,0.7234616327531258,0.7234616327531258,0.7234616327531258,0.36299884183702735,0.2792891542854941,0.36299884183702735,0.6784384477088623,0.7234616327531258,0.6867174886687397
gru_20seqlength_6,gru,10000,20,50,glove,glove.6B.50d,0.9963125,0.72546864,0.96864986,0.73825616,0.98095345,0.7230632,0.7246874233880853,0.7246874233880853,0.7246874233880853,0.4074436410971827,0.2853953373907087,0.4074436410971827,0.686186193557086,0.7246874233880853,0.6895364435913964
gru_20seqlength_7,gru,10000,20,50,glove,glove.6B.50d,0.99261653,0.7252376,0.9633129,0.7377956,0.95173675,0.7125651,0.7141456239274332,0.7141456239274332,0.7141456239274332,0.39162681415478917,0.265006755455359,0.39162681415478917,0.6847906103763102,0.7141456239274332,0.6720384183905713
gru_20seqlength_8,gru,10000,20,50,glove,glove.6B.50d,1.0109503,0.7230468,0.9763107,0.73257405,0.944275,0.70771486,0.7089973032606031,0.7089973032606031,0.7089973032606031,0.3947956029936427,0.2955806776398818,0.3947956029936427,0.6807369271720948,0.7089973032606031,0.6699421677757386
gru_20seqlength_9,gru,10000,20,50,glove,glove.6B.50d,0.9858128,0.72647446,0.9721616,0.7353482,0.981943,0.71940106,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.3709182219926995,0.289195288065897,0.3709182219926995,0.6789496353752602,0.7210100514832066,0.6840270837613371
gru_20seqlength_10,gru,10000,20,50,glove,glove.6B.50d,0.99024767,0.7246116,0.9428368,0.7377474,0.9800562,0.72111005,0.72272615837215,0.72272615837215,0.7227261583721502,0.3763131912485329,0.27034520004150897,0.3763131912485329,0.6805413135777275,0.72272615837215,0.6890138239686634
bi_gru_20seqlength_1,bi_gru,10000,20,50,glove,glove.6B.50d,1.014783,0.7224669,0.9848585,0.7365322,0.93902296,0.71695966,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.38606328325470396,0.279963096591002,0.38606328325470396,0.6789920819157317,0.7185584702132876,0.6827901929643733
bi_gru_20seqlength_2,bi_gru,10000,20,50,glove,glove.6B.50d,1.0368121,0.7182052,0.9923147,0.73007685,0.9743407,0.7052409,0.7067908801176759,0.7067908801176759,0.7067908801176759,0.3732561769862642,0.25684826453419735,0.3732561769862642,0.6677175868404227,0.7067908801176759,0.665251031327674
bi_gru_20seqlength_3,bi_gru,10000,20,50,glove,glove.6B.50d,1.0115376,0.72335255,0.96987635,0.7403753,0.9502561,0.7157715,0.7170875214513361,0.7170875214513361,0.7170875214513361,0.3577314857421035,0.26298133116289646,0.3577314857421035,0.682642229497721,0.7170875214513361,0.6880442712843737
bi_gru_20seqlength_4,bi_gru,10000,20,50,glove,glove.6B.50d,1.0443918,0.71797067,1.0118566,0.7289006,0.9685961,0.7174805,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.4114963564289558,0.29059336506444694,0.4114963564289558,0.6871577080971902,0.7188036283402794,0.6845893533489176
bi_gru_20seqlength_5,bi_gru,10000,20,50,glove,glove.6B.50d,1.0280721,0.7192226,0.99802345,0.72928494,0.98251796,0.7213542,0.7229713164991419,0.7229713164991419,0.722971316499142,0.4020797052122748,0.2799973605798684,0.4020797052122748,0.6849940709775706,0.7229713164991419,0.6888416972280207
bi_gru_20seqlength_6,bi_gru,10000,20,50,glove,glove.6B.50d,1.0323292,0.7184402,0.97619027,0.73138845,0.9760381,0.71207684,0.7136553076734494,0.7136553076734494,0.7136553076734493,0.37458889672806095,0.2883156862944332,0.37458889672806095,0.6841230106290442,0.7136553076734494,0.6728627564534722
bi_gru_20seqlength_7,bi_gru,10000,20,50,glove,glove.6B.50d,1.0312219,0.72050434,0.9904535,0.7315487,0.96984583,0.7213542,0.7229713164991419,0.7229713164991419,0.722971316499142,0.380311347709122,0.28074222043193775,0.380311347709122,0.68539978059516,0.7229713164991419,0.6869743400545476
bi_gru_20seqlength_8,bi_gru,10000,20,50,glove,glove.6B.50d,1.0306345,0.7180792,0.9864028,0.7312438,0.9423161,0.71424156,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.3602416249453622,0.28562768068644195,0.3602416249453622,0.6845030032353562,0.7161068889433685,0.6880488662831908
